source,company,position_id,parent_position_id,job_requirement_id,position_intention_id,position_intention_name,position_name,position_url,position_req_code,batch_id,batch_name,category_name,family_code,family_name,data_source,work_locations,interview_locations,departments,circles,circle_codes,channels,feature_tags,publish_time,modify_time,graduation_from,graduation_to,requirement,description
honor,Honor,69b75d3c8e515379dc1738e2,,,,,机器人强化学习算法工程师,https://career.honor.com/SU61b9b9992f9d24431f5050a5/pb/interns.html,HONOR009975,,2026年实习生,研发类,,,,北京市 | 上海市 | 深圳市,,新产业孵化部,,,,本科及以上,2026-03-16 09:30:32,,,,本科及以上,
honor,Honor,69b75d3dbe908548be3b46a9,,,,,机器人整机架构师,https://career.honor.com/SU61b9b9992f9d24431f5050a5/pb/interns.html,HONOR009977,,2026年实习生,研发类,,,,北京市,,新产业孵化部,,,,本科及以上,2026-03-16 09:30:32,,,,本科及以上,
honor,Honor,69b75d3bbe908548be3b46a3,,,,,机器人整机设计工程师,https://career.honor.com/SU61b9b9992f9d24431f5050a5/pb/interns.html,HONOR009965,,2026年实习生,研发类,,,,北京市 | 上海市,,新产业孵化部,,,,本科及以上,2026-03-16 09:30:32,,,,本科及以上,
honor,Honor,69b75d3b8e515379dc1738e0,,,,,机器人灵巧手设计工程师,https://career.honor.com/SU61b9b9992f9d24431f5050a5/pb/interns.html,HONOR009966,,2026年实习生,研发类,,,,北京市,,新产业孵化部,,,,本科及以上,2026-03-16 09:30:32,,,,本科及以上,
honor,Honor,69b75d3b10919a570b6eee85,,,,,机器人硬件开发工程师,https://career.honor.com/SU61b9b9992f9d24431f5050a5/pb/interns.html,HONOR009972,,2026年实习生,研发类,,,,北京市 | 上海市 | 深圳市,,新产业孵化部,,,,本科及以上,2026-03-16 09:30:32,,,,本科及以上,
honor,Honor,69b75d3b10919a570b6eee88,,,,,机器人系统测试工程师,https://career.honor.com/SU61b9b9992f9d24431f5050a5/pb/interns.html,HONOR009973,,2026年实习生,研发类,,,,北京市 | 上海市 | 深圳市,,新产业孵化部,,,,本科及以上,2026-03-16 09:30:32,,,,本科及以上,
honor,Honor,69b75d3d10919a570b6eee8b,,,,,机器人软件系统开发工程师,https://career.honor.com/SU61b9b9992f9d24431f5050a5/pb/interns.html,HONOR009970,,2026年实习生,研发类,,,,北京市 | 深圳市,,新产业孵化部,,,,本科及以上,2026-03-16 09:30:32,,,,本科及以上,
honor,Honor,69b75d3e10919a570b6eee8e,,,,,机器人运动规划与控制工程师,https://career.honor.com/SU61b9b9992f9d24431f5050a5/pb/interns.html,HONOR009971,,2026年实习生,研发类,,,,北京市 | 上海市 | 深圳市,,新产业孵化部,,,,本科及以上,2026-03-16 09:30:32,,,,本科及以上,
kuaishou,Kuaishou,28432,,,,,AI Agent 研发工程师 - 实习生,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京 | 杭州,,D14207,,,,,2026-03-26T14:19:22.000+08:00,,,,"1、本科及以上学历在读，计算机相关专业优先；
2、掌握常用数据结构与算法，具备扎实的编程基础和良好的编码习惯；
3、熟悉至少一种编程语言（如 Golang、Java、Python 等）；
4、对大模型有深入理解，熟悉LLM技术原理与应用方法，有Agent系统设计与实现经验；了解Memory机制、RAG、工具调用、规划执行等Agent关键技术，有相关实践经验；
5、积极主动，自驱力强，具备良好的团队合作精神和解决问题的能力；
6、深入理解Agent相关技术方法，具备强化学习、规划算法实践经验者加分；
7、对AI原生应用有强烈热情，具备快速复现论文及工程化能力，顶会论文或开源项目贡献者加分。
","1、负责大模型平台的技术研发，包括Multi-Agent框架、Memory机制、RAG、Prompt等基础能力建设； 
2、深入研究和开发 Agent框架，优化框架的性能、可扩展性和稳定性，以支持大规模、复杂的多智能体系统应用；
3、设计和实现高效的上下文机制，确保大模型能够有效地存储和检索信息，提高模型的学习和推理能力；
4、研究和应用RAG（检索增强生成）技术，结合外部知识源，提升大模型的生成质量和准确性；
5、探索和优化Prompt技术，设计合适的提示策略，引导大模型生成更符合需求的输出；
6、与团队成员紧密合作，共同推进大模型平台的技术创新和产品迭代；
7、持续关注并跟进业界技术发展，比如 Agent 智能化演进、上下文智能化管理、Agentic AI等方向。
"
kuaishou,Kuaishou,29755,,,,,AI Agent研发实习生（AgentOps方向）,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,杭州,,D14207,,,,,2026-03-26T14:19:22.000+08:00,,,,"1、本科及以上学历，计算机相关专业优先；
2、掌握常用数据结构与算法，具备扎实的编程基础和良好的工程素养；
3、熟悉 Golang、Python、Java 中至少一种编程语言，有大规模系统研发经验；
4、对大模型和 Agent 系统有一定理解，了解 Agent 调用链路、工具调用、多轮对话等核心机制；
5、有可观测性、质量保障、评测体系建设相关经验者优先，熟悉 OpenTelemetry、Prometheus 等技术栈加分；
6、有 MLOps/LLMOps 相关实践经验者加分；
7、积极主动，自驱力强，具备良好的跨团队沟通协作能力和问题分析解决能力；
8、对AI原生应用有强烈热情，具备快速复现论文及工程化能力，顶会论文或开源项目贡献者加分。 ","1、负责 Agent 质量评估体系的设计与研发，建立科学的效果度量标准和评测框架，为 Agent 的质量持续提升提供数据支撑；
2、构建 Agent 可观测性能力，包括调用链追踪、性能监控、异常检测等，实现 Agent 运行全链路的透明化；
3、设计和实现 Agent 成本管控机制，包括 Token 用量分析、调用频次控制、资源配额管理等，优化运行效率与成本；
4、搭建 Agent 质量保障体系，涵盖回归测试、A/B 实验、线上巡检等，持续保障 Agent 服务的稳定性和可靠性；
5、深入理解 Agent 系统的核心机制，包括工具调用、规划执行、多轮推理、上下文管理等，从质量和效率视角推动 Agent 系统的持续优化；
6、持续跟进业界 AgentOps、LLMOps、AI 可观测性、Agent 评测等方向的前沿技术发展。"
kuaishou,Kuaishou,28254,,,,,AI 应用开发实习生,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D6774,,,,,2026-02-04T17:06:25.000+08:00,,,,"1、本科及以上学历，计算机科学、软件工程、人工智能、数据科学等相关专业优先，每周可实习 5天，能持续实习 3 个月及以上者优先；
2、熟悉至少一种编程语言（如 Java、Python 等）,具备一定的编程基础，了解常见的数据结构与算法，能独立完成代码编写与调试；
3、熟悉 AI 产品的使用逻辑与应用场景，有 AI 工具使用经验，对 AI 技术有浓厚兴趣； 
4、了解Agent核心组件（如 Chains、Agents、Memory等）的使用场景与实现原理；
5、了解 prompt engineering 的基本原理与方法，能根据具体任务设计有效的提示词，提升 AI 模型的任务完成效果。

加分项
1、有AI相关项目经验或互联网公司实习经历，特别是大模型应用、Agent开发、多模态应用等实践经验；
2、有深度学习/机器学习相关的科研和探索经历，有相关竞赛获奖经历；
3、具备跨学科思维，能将AI技术与其他领域知识有效结合，产生创新应用思路。","1、参与AI应用的全栈开发，用于解决生产场景的一系列复杂问题，赋能业务，实现高ROI的业务指标提升，以及全流程提升产研效能，保障业务稳定性，改进提高系统性能等；
2、开发适用于生产场景的 MultiAgent 系统，探索 MultiAgent 上下文工程的最佳实践，解决将 MultiAgent 应用于产品时遇到的最棘手的挑战；
3、探索前沿AI技术，包括但不限于多模态大模型、Agent架构设计、RAG技术优化、工具调用链路设计等，并快速构建原型验证技术可行性；
4、跟踪AI技术发展趋势，深度研究相关产品、开源项目、前沿论文，提炼核心技术要点并在团队中分享，推动技术创新应用。"
kuaishou,Kuaishou,27968,,,,,AI 应用开发实习生,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D13917,,,,,2025-12-22T11:29:01.000+08:00,,,,"1、在读本科及以上学历，计算机科学、软件工程、人工智能、数据科学等相关专业优先，每周可实习 5天，能持续实习 3 个月及以上者优先；
2、熟悉 AI 产品的使用逻辑与应用场景，有 AI 工具使用经验，对 AI 技术有浓厚兴趣；
3、具备一定的编程基础，熟悉 Python 语言，了解常见的数据结构与算法，能独立完成简单的代码编写与调试；
4、了解Agent核心组件（如 Chains、Agents、Memory、Document Loaders 等）的使用场景与实现原理，有相关项目实践经验者优先；
5、了解 prompt engineering 的基本原理与方法，能根据具体任务设计有效的提示词，提升 AI 模型的任务完成效果。","1、协助团队进行 AI 应用产品的开发与迭代，参与需求分析、技术方案设计、代码编写等环节，将 AI 能力融入实际产品场景；
2、基于 langchain 框架搭建 AI 应用的核心逻辑，实现数据处理、流程调度、多工具集成等功能，保障应用的稳定性与高效性；
3、调用 openai 、Claude 等主流 AI 模型 API，完成模型参数调优、请求封装、结果解析等工作，优化 AI 交互效果与响应速度；
4、负责 prompt engineering 相关工作，设计高质量的提示词，提升 AI 模型在特定任务（如文本生成、信息提取、逻辑推理）中的输出质量；
5、参与 Agent 相关功能的研发，协助实现智能体的任务规划、记忆管理、工具调用决策等能力，探索 Agent 在实际场景中的应用落地；
6、协助开展 deepsearch 技术调研与实践，优化 AI 应用在海量数据中的信息检索、深度分析能力，提升数据驱动决策的准确性。"
kuaishou,Kuaishou,29630,,,,,AIGC推理系统开发实习生,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D14207,,,,,2026-03-26T14:19:22.000+08:00,,,,"1、计算机科学、人工智能、数学或相关专业本科及以上学历；
2、具备扎实的计算机基础知识，熟练掌握数据结构、算法、操作系统及计算机网络原理；
3、熟练使用 Python 或 C++ 编程，代码风格良好，具备较强的 Debug 能力；
4、熟悉 PyTorch 等深度学习框架，理解计算图、反向传播等基本原理；
5、了解 Diffusion 模型（如 DDPM, Stable Diffusion, DiT 架构）的基本原理者优先。
加分项：
1、高性能计算： 了解 CUDA 编程，有 TensorRT、Triton Inference Server 或 cutlass 使用经验；
2、模型优化： 有模型量化（GPTQ, AWQ）、蒸馏或 Attention 优化相关的项目或论文经验；
3、系统开发： 熟悉 Golang，有高并发后端服务或微服务网关开发经验；
4、开源贡献： 在 GitHub 上有高质量开源项目贡献，或复现过 Diffusion 相关论文。
","如果你对 AIGC 充满热情，不满足于仅仅调用 API，而是渴望深入到底层，亲手让 Stable Diffusion、Flux 等前沿模型跑得更快、更稳、更省，欢迎加入我们！在这里，你将直接参与构建下一代高性能推理引擎，用代码定义生成的速度。
1、推理引擎开发与优化： 参与 Diffusion 模型推理引擎的核心模块开发，学习并实践 CUDA 编程、算子优化与内存管理。协助将最新的学术优化手段（如 Flash Attention、Fused Kernels）落地到生产环境，提升模型推理速度；
2、模型压缩与加速：调研并实践模型压缩技术，包括 量化、蒸馏 和剪枝。参与将 FP16/BF16 模型转换为 INT8/FP8 格式，并在保证生成质量的前提下优化推理延迟；
3、网关与服务化系统建设：参与 AIGC 网关系统的后端开发，设计高并发、低延迟的请求调度逻辑。协助构建模型服务化接口，解决大规模推理请求下的队列管理与资源调度问题。
"
kuaishou,Kuaishou,28268,,,,,AI应用开发后端实习生,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D6775,,,,,2026-02-04T17:06:25.000+08:00,,,,"1、本科及以上学历，计算机科学、软件工程、人工智能、数据科学等相关专业优先。尽快到岗者优先；
2、熟悉至少一种编程语言（如 Java、Python 等）,具备一定的编程基础，了解常见的数据结构与算法，能独立完成代码编写与调试；
3、熟悉 AI 产品的使用逻辑与应用场景，有 AI 工具使用经验，对 AI 技术有浓厚兴趣；
4、了解Agent核心组件（如 Chains、Agents、Memory等）的使用场景与实现原理；
5、了解 prompt engineering 的基本原理与方法，能根据具体任务设计有效的提示词，提升 AI 模型的任务完成效果。

加分项
1、有AI相关项目经验或互联网公司实习经历，特别是大模型应用、Agent开发、多模态应用等实践经验；
2、有深度学习/机器学习相关的科研和探索经历，有相关竞赛获奖经历；
3、具备跨学科思维，能将AI技术与其他领域知识有效结合，产生创新应用思路。","1、参与AI应用的全栈开发，用于解决生产场景的一系列复杂问题，赋能业务，实现高ROI的业务指标提升，以及全流程提升产研效能，保障业务稳定性，改进提高系统性能等；
2、探索前沿AI技术，包括但不限于多模态大模型、Agent架构设计、RAG技术优化、工具调用链路设计等，并快速构建原型验证技术可行性；
3、跟踪AI技术发展趋势，深度研究相关产品、开源项目、前沿论文，提炼核心技术要点并在团队中分享，推动技术创新应用。"
kuaishou,Kuaishou,29074,,,,,AI应用开发实习生,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D10912,,,,,2026-03-23T10:20:26.000+08:00,,,,"1、本科及以上学历，27届毕业生优先；
2、具备良好的团队协作能力，能够有效沟通；
3、具有解决问题的能力，和较强的自驱能力，能够在项目中发挥作用；","1、协助团队开展 AI 应用相关项目开发，参与需求分析、方案设计与落地验证等环节，提供技术支持；
2、负责大模型提示词的设计、优化与测试，结合具体业务场景，提升大模型输出的准确性与实用性；
3、参与 AI Agent 相关功能研发，包括场景梳理、逻辑设计、模块调试等，助力提升 Agent 的智能化水平；
4、探索AI For SE的前沿技术，结合前沿技术和创新想法能快速的进行产品化的落地。"
kuaishou,Kuaishou,26863,,,,,AI应用开发实习生 - 【效率工程部】,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D12918,,,,,2025-09-16T19:02:01.000+08:00,,,,"1、本科及以上学历，海外背景为佳；
2、具备扎实的计算机专业基础，比如操作系统、计算机体系结构等；
3、具备丰富的 Python 开发经验，熟悉 Python 的常用库和框架，熟悉 Python 的异步编程；
4、熟悉 LLM 的原理，熟悉提示词工程，有 Agent 系统开发经验的优先；
5、思维严谨，逻辑清晰，有强烈的技术热情，工作责任感强；
6、日常熟练使用各种 AI 工具，对大模型的工作原理有一定了解。
","1、负责 AI 工程化落地，利用提示词工程，微调等一系列技术，解决将大模型用于生产场景的一系列复杂问题，平衡效果，成本，速度；
2、开发适用于生产场景的 MultiAgent 系统，探索 MultiAgent 上下文工程的最佳实践，解决将 MultiAgent 应用于产品时遇到的最棘手的挑战。
"
kuaishou,Kuaishou,26567,,,,,AI应用开发实习生 - 【综效线-企业应用部】,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D7494,,,,,2025-09-17T21:08:19.000+08:00,,,,"1. 本科及以上学历，计算机相关专业优先，熟练掌握Java或Python，具备扎实的计算机基础（数据结构、算法、面向对象设计）；
2. 熟悉多线程编程，了解常用的开源分布式中间件、缓存、消息队列、数据库等技术；
3. 具备强烈的好奇心和开放的心态，能够积极主动地学习AI及相关领域的前沿知识，思维开拓、逻辑严密；
4. 了解主流大语言模型的应用开发，熟悉Prompt Engineering和LLM应用框架；
5. 具备快速学习和实践能力，能够根据调研发现独立编码复现外部项目，验证技术想法；
6. 具备业务需求分析能力，能够准确识别AI适用场景并将技术与业务需求有效对接；
7. 积极、乐观、自信，有较好的直觉，能在有限的反馈中抓住规律，举一反三；
8. 每周至少4天，实习周期4个月以上。

加分项

1. 有ACM或其他程序设计竞赛获奖经历；
2. 有AI相关项目经验，特别是大模型应用、Agent开发、多模态应用等实践经验；
3. 对前沿AI技术有深入了解，如熟悉最新的模型架构、训练技术、推理优化等；
4. 具备出色的动手能力和问题解决能力，能够独立完成技术挑战；
5. 有开源项目贡献经验，或在技术社区有活跃表现；
6. 具备跨学科思维，能将AI技术与其他领域知识有效结合，产生创新应用思路。","1. 协同业务部门识别AI应用机会点，设计并落地面向具体业务场景的AI解决方案，提升业务流程效率与智能化水平；
2. 探索前沿AI技术，包括但不限于多模态大模型、Agent架构设计、RAG技术优化、工具调用链路设计等，并快速构建原型验证技术可行性；
3. 跟踪AI技术发展趋势，深度研究相关产品、开源项目、前沿论文，提炼核心技术要点并在团队中分享，推动技术创新应用；
4. 设计并实现企业应用各业务领域的AI增强解决方案，包括但不限于智能数据分析、自然语言处理、文本理解与生成、知识图谱构建等能力的整合；
5. 参与构建企业级AI中台能力，为各业务线提供统一的AI服务接口和能力抽象，实现AI能力的标准化输出和复用；
6. 参与制定企业AI能力建设规划，评估业务场景的AI适用性，提供AI赋能方案的技术可行性分析；
7. 参与AI应用的全栈开发，从模型调优到应用部署，具备端到端的实现能力；
8. 对复杂AI应用场景进行任务分解和流程优化，结合上下文工程、多轮对话管理、RAG架构设计等技术，通过实验验证解决方案的有效性和合理性。"
kuaishou,Kuaishou,28766,,,,,AI应用开发实习生 - 【综效线-效率工程部】,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D12918,,,,,2026-01-12T16:42:20.000+08:00,,,,"1、本科及以上学历，计算机科学、软件工程、人工智能、数据科学等相关专业优先，每周至少实习 4天，能持续实习 3 个月及以上者优先；
2、熟悉至少一种编程语言（如 Java、Python 等）,具备一定的编程基础，了解常见的数据结构与算法，能独立完成代码编写与调试；
3、熟悉 AI 产品的使用逻辑与应用场景，有 AI 工具使用经验，对 AI 技术有浓厚兴趣； 
4、了解Agent核心组件（如 Chains、Agents、Memory等）的使用场景与实现原理；
5、了解 prompt engineering、RAG 的基本原理与方法，能根据具体任务设计有效的提示词，提升 AI 模型的任务完成效果。

加分项：
1、有AI相关项目经验或互联网公司实习经历，特别是大模型微调或应用、Agent开发、企业搜索等实践经验；
2、有深度学习/机器学习相关的科研和探索经历，有相关竞赛获奖经历；
3、具备跨学科思维，能将AI技术与其他领域知识有效结合，产生创新应用思路。","1、参与AI应用的全栈开发，用于解决生产场景的一系列复杂问题，赋能业务，实现高ROI的业务指标提升，以及全流程提升产研效能，保障业务稳定性，改进提高系统性能等；
2、开发适用于生产场景的 MultiAgent 系统，探索 MultiAgent 上下文工程的最佳实践，解决将 MultiAgent 应用于产品时遇到的最棘手的挑战；
3、探索前沿AI技术，包括但不限于多模态大模型、Agent架构设计、RAG技术优化、工具调用链路设计等，并快速构建原型验证技术可行性；
4、跟踪AI技术发展趋势，深度研究相关产品、开源项目、前沿论文，提炼核心技术要点并在团队中分享，推动技术创新应用。"
kuaishou,Kuaishou,29955,,,,,AI开发实习生-【消费】,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D3855,,,,,2026-03-25T10:29:23.000+08:00,,,,"1、计算机或者相关专业本科及以上学历在读，一周至少实习4天，3个月及以上实习期；
2、熟悉常用的机器学习和深度学习算法，熟悉主流LLM/VLM结构（LLAMA/DeepSeek/Qwen/MoE系列等），熟悉常见PEFT技巧、RAG、Agent等大模型应用，熟悉常见数据清洗、CoT构建、数据蒸馏等方法，熟悉常见强化学习算法（PPO/DPO/GRPO等）。具备以上一项/多项基础，并有一定实践经验；
3、具备较强的编码能力，熟悉Python，熟悉PyTorch/Tensorflow等至少一种主流深度学习框架；
4、具备优秀的学习能力和良好的沟通合作精神；
5、加分项：在自然语言处理、计算机视觉、机器学习领域（NIPS/ACL/EMNLP/CVPR/ICCV/ECCV/AAAI等）有论文发表；国际知名竞赛获得前三名次。","1、参与消费场景下视频、文本、多模态相关模型能力建设，包括但不限于：基于开源/自研基座模型的多模态理解、视频理解、关键信息抽取、实体识别、文本分类、知识图谱构建等；
2、参与构建业内领先的内容安全、内容理解识别方法，探索前沿技术（如多模态理解、RAG、Agent、token压缩等），并应用落地到消费业务场景中；
3、亿级数据规模下，探索内容理解信号用于改善消费用户体验，提升转化指标等。"
kuaishou,Kuaishou,24406,,,,,AI数据架构实习工程师,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D8530,,,,,2025-07-07T12:56:57.000+08:00,,,,"1、本科及以上学历，计算机相关专业优先；
2、编程技能：至少熟练掌握Java或C++中的一门编程语言，扎实的计算机基础功底；
3、熟悉 Flink/Hive/HDFS等数据系统的基本原理，有源码级经验者优先；
4、热爱技术，有较好的学习能力、沟通表达能力和团队协作意识；
5、开源社区活跃贡献者优先，有NOI/ACM等相关竞赛经验者优先。","1、负责研发快手的机器学习平台，作为公司级的平台，支撑了包括推荐、广告、搜索等核心业务的算法迭代；
2、通过自研大数据引擎，构建特征工程领域的高性能计算存储框架和统一开发平台，支持算法团队的研发效率；
3、重点研究海量数据的存储与传输格式，分布式计算框架，算法DSL语言，TaskFlow 等技术，不断优化模型工程的系统效率。
"
kuaishou,Kuaishou,29900,,,,,AI游戏客户端开发实习生,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,杭州,,D8039,,,,,2026-03-20T14:12:05.000+08:00,,,,"1、本科及以上在读，计算机、人工智能、软件工程等相关专业；
2、熟练掌握C++或C#，具备良好的面向对象编程思想和编码习惯；
3、熟悉常见数据结构与算法，了解常用设计模式；
4、对AIGC/LLM（如GPT、Stable Diffusion、ComfyUI等）有实际使用或开发经验，了解Prompt Engineering或模型接入流程者优先；
5、热爱游戏开发，有良好的产品意识、较强的自学能力与责任心，能承受一定工作压力；
6、具备独立思考与问题拆解能力，善于团队协作沟通。

加分项：
1、有Unreal Engine（UE4/UE5）开发或编辑器插件开发经验；
2、有DirectX/OpenGL图形开发经验；
3、有基于LLM的Agent、工具调用（Function Calling）或RAG相关项目经验；
4、有ComfyUI/SD/游戏内AIGC内容生成的实践经验；
5、有个人游戏Demo、独立游戏或GameJam参赛经历。","1、游戏关卡策划或战斗策划岗位从业经历3年以上；
2、责任心强，具备较强的落地和执行能力，对设计细节有很高的自我要求；
3、有怪物BOSS设计、制作经验者优先。"
kuaishou,Kuaishou,17886,,,,,Android客户端平台架构组实习生-【海外技术】,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,上海,,D6773,,,,,2026-02-04T17:06:26.000+08:00,,,,"1、25届及以后计算机科学、软件工程或相关领域正在攻读本科或研究生学位；
2、具备良好的编程基础，熟悉常见的编程语言和数据结构；
3、对客户端开发和移动应用开发有浓厚的兴趣，并有相关的项目经验或实习经历者优先；
4、具备良好的沟通能力和团队合作精神，能够积极融入团队并承担责任；
5、具备自主学习和解决问题的能力，能够在快节奏的工作环境中高效执行任务；
6、实习时间3个月以上。","1、与团队成员一起参与快手海外客户端平台架构组的相关工作，包括但不限于性能优化、稳定性优化、App编译打包速度优化等；
2、协助编写高质量的代码，确保线上App的稳定性、高性能，确保App打包链路的高性能和稳定性；
3、积极学习和掌握最新的客户端开发技术和工具，设计、实现和优化App性能与稳定性的防劣化归因工具。
"
kuaishou,Kuaishou,17823,,,,,Android客户端平台架构组实习生-【海外技术】,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,杭州,,D2805,,,,,2026-02-04T17:06:26.000+08:00,,,,"1、25届及其之后在计算机科学、软件工程或相关领域正在攻读本科或研究生学位；
2、具备良好的编程基础，熟悉常见的编程语言和数据结构；
3、对客户端开发和移动应用开发有浓厚的兴趣，并有相关的项目经验或实习经历者优先；
4、具备良好的沟通能力和团队合作精神，能够积极融入团队并承担责任；
5、具备自主学习和解决问题的能力，能够在快节奏的工作环境中高效执行任务；
6、实习时间3个月以上。","1、与团队成员一起参与快手海外客户端平台架构组的相关工作，包括但不限于性能优化、稳定性优化、App编译打包速度优化等；
2、协助编写高质量的代码，确保线上App的稳定性、高性能，确保App打包链路的高性能和稳定性；
3、积极学习和掌握最新的客户端开发技术和工具，设计、实现和优化App性能与稳定性的防劣化归因工具。
"
kuaishou,Kuaishou,28258,,,,,Android客户端开发实习生,https://zhaopin.kuaishou.cn/recruit/#/official/trainee/,,,日常实习,工程类,,,,北京,,D6773,,,,,2026-02-04T17:06:25.000+08:00,,,,"1、本科及以上学历，​​计算机、软件工程等相关专业优先​​；每周可实习 5天，能持续实习 3 个月及以上；面向2026届的毕业生；
2、熟练掌握 ​​Java/Kotlin​​，有Android入门开发经验；
3、扎实的​​数据结构与算法​​基础；
4、具备良好的代码规范意识，熟悉 ​​Git​​ 等协作工具；
5、​​强烈的技术好奇心与自驱力，善于学习和应用新技术；
6、优秀的逻辑理解、沟通能力和团队协作意识，能高效推进跨团队项目。

​​加分项​​：
1、有Android客户端相关实际项目经验或互联网公司实习经验者优先；
2、开源社区活跃贡献者优先。

​​我们提供​​：
​​1、技术成长空间​​：深入参与前沿项目，获得资深导师一对一指导；不预设任何方向，根据个人特质选择合适的工作方向；
2、​​团队氛围​​：开放平等的技术交流环境，丰富的内部技术分享。","1、与团队成员一起参与快手国际化业务Android客户端的相关工作，包括但不限于稳定性、架构、性能、动态化等方向；
2、针对实际问题和业务场景，进行技术调研、方案设计与可行性分析，在合理的技术选型后推动最优方案落地；
3、结合AB实验、用户反馈及监控数据，持续优化用户体验、发现并解决线上问题。"
